id,longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age
14308,29.74,-4.73,Lake Tanganyika,Kigoma,DD3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.787491742782046,31
39512,36.79,-7.19,Wami / Ruvu,Morogoro,DD1,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,3.912023005428146,4
44464,33.83,-1.76,Lake Victoria,Mara,DD3,True,True,nira/tanira,vwc,unknown,soft,enough,shallow well,hand pump,5.521460917862246,14
50262,36.96,-3.24,Pangani,Arusha,DD7,True,False,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.857933154483459,1
32860,32.71,-2.8,Lake Victoria,Mwanza,DD5,True,True,nira/tanira,vwc,never pay,soft,seasonal,shallow well,hand pump,5.940171252720432,12
7812,38.87,-6.83,Wami / Ruvu,Pwani,DD2,True,True,mono,private operator,pay monthly,soft,insufficient,river,communal standpipe,2.995732273553991,1
44340,36.9,-7.8,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.703782474656201,5
22221,37.53,-6.43,Wami / Ruvu,Morogoro,DD6,False,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,4.382026634673881,2
13826,32.64,-3.86,Lake Victoria,Shinyanga,DD3,True,True,other,private operator,unknown,soft,unknown,shallow well,other,4.382026634673881,18
56656,33.67,-3.67,Internal,Shinyanga,DD8,False,True,gravity,vwc,pay per bucket,soft,insufficient,river,communal standpipe multiple,5.438079308923196,9
65388,33.01,-2.93,Lake Victoria,Mwanza,DD7,False,False,other,private operator,never pay,soft,insufficient,shallow well,other,4.605170185988092,39
37402,38.41,-6.12,Wami / Ruvu,Pwani,DD1,True,True,ksb,wua,pay per bucket,soft,enough,river,communal standpipe,4.0943445622221,8
41100,38.87,-6.72,Wami / Ruvu,Pwani,DD2,False,True,mono,private operator,pay per bucket,soft,enough,river,communal standpipe,6.214608098422191,4
2191,30.02,-4.94,Lake Tanganyika,Kigoma,DD3,False,True,gravity,vwc,unknown,soft,enough,river,communal standpipe,5.703782474656201,19
38388,33.85,-8.83,Rufiji,Mbeya,DD7,True,True,gravity,wua,pay monthly,soft,insufficient,river,communal standpipe,5.768320995793772,1
24062,38.26,-4.58,Pangani,Tanga,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,33
29831,37.91,-4.95,Lake Victoria,Shinyanga,DD1,False,False,swn 80,parastatal,never pay,salty abandoned,enough,shallow well,hand pump,4.382026634673881,14
24464,31.33,-2.73,Lake Tanganyika,Kagera,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,4.605170185988092,6
16384,39.24,-7.04,Wami / Ruvu,Pwani,DD43,True,False,other,vwc,never pay,soft,enough,shallow well,other,5.799092654460526,5
28705,30.91,-1.39,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.298317366548036,12
37701,37.99,-4.25,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.662960480135946,11
34083,37.93,-5.99,Wami / Ruvu,Pwani,DD1,True,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,3.912023005428146,2
17139,30.68,-3.46,Lake Tanganyika,Kigoma,DD1,True,False,india mark ii,vwc,unknown,soft,enough,machine dbh,hand pump,6.551080335043404,7
17549,35.48,-10.63,Lake Nyasa,Ruvuma,DD2,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,5.298317366548036,10
24277,33.16,-4.59,Lake Tanganyika,Tabora,DD1,False,True,mono,vwc,never pay,soft,insufficient,dam,communal standpipe,5.991464547107982,14
27061,36.54,-4.01,Internal,Manyara,DD4,True,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,5.991464547107982,9
28842,31.41,-1.6,Lake Victoria,Kagera,DD2,True,True,nira/tanira,vwc,never pay,coloured,enough,shallow well,hand pump,5.598421958998375,11
71994,34.2,-3.46,Internal,Shinyanga,DD6,True,True,mono,wua,pay per bucket,soft,enough,shallow well,communal standpipe multiple,5.780743515792329,14
47895,39.26,-11.0,Ruvuma / Southern Coast,Mtwara,DD33,True,True,gravity,private operator,pay per bucket,soft,enough,spring,communal standpipe,3.912023005428146,5
51411,37.66,-3.71,Pangani,Kilimanjaro,DD2,True,False,gravity,vwc,never pay,soft,enough,spring,other,5.768320995793772,41
22449,40.21,-10.29,Ruvuma / Southern Coast,Mtwara,DD5,True,True,submersible,private operator,pay per bucket,soft,seasonal,machine dbh,communal standpipe multiple,7.575584651557793,3
61372,37.13,-3.2,Pangani,Kilimanjaro,DD7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,5.598421958998375,14
24195,39.75,-10.79,Ruvuma / Southern Coast,Mtwara,DD4,True,True,submersible,vwc,never pay,soft,dry,machine dbh,communal standpipe multiple,4.605170185988092,31
37174,37.41,-10.92,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,other - swn 81,vwc,pay monthly,soft,enough,machine dbh,hand pump,5.298317366548036,4
52171,36.29,-5.87,Lake Tanganyika,Mwanza,DD6,True,True,india mark ii,vwc,pay monthly,soft,insufficient,machine dbh,hand pump,5.0106352940962555,17
38391,32.41,-3.54,Lake Tanganyika,Shinyanga,DD3,True,True,submersible,unknown,unknown,unknown,unknown,machine dbh,other,5.991464547107982,18
63122,34.5,-9.83,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,6.214608098422191,19
41063,32.94,-3.91,Internal,Shinyanga,DD3,True,True,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.598421958998375,17
53165,32.42,-3.54,Lake Tanganyika,Shinyanga,DD3,True,True,submersible,unknown,unknown,unknown,unknown,machine dbh,other,4.174387269895637,18
360,38.04,-9.73,Ruvuma / Southern Coast,Lindi,DD43,True,True,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,5.521460917862246,16
59527,33.03,-4.07,Internal,Tabora,DD1,False,False,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,5.768320995793772,13
43274,33.71,-6.11,Lake Victoria,Shinyanga,DD1,False,False,nira/tanira,wug,never pay,salty abandoned,enough,shallow well,hand pump,5.521460917862246,14
61206,33.1,-2.51,Lake Victoria,Mwanza,DD2,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.991464547107982,8
2036,38.08,-4.48,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,5.480638923341991,46
45677,33.43,-2.65,Lake Victoria,Mwanza,DD2,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.298317366548036,8
64311,33.64,-9.34,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.298317366548036,5
65893,38.37,-5.34,Pangani,Tanga,DD6,True,True,submersible,vwc,pay per bucket,soft,enough,river,communal standpipe,6.396929655216146,9
71278,33.2,-3.58,Lake Victoria,Shinyanga,DD1,True,False,gravity,wug,other,soft,enough,shallow well,hand pump,5.991464547107982,12
48246,30.21,-4.78,Lake Tanganyika,Kigoma,DD2,True,False,swn 80,vwc,pay monthly,soft,enough,machine dbh,hand pump,7.824046010856292,24
22498,33.66,-9.0,Lake Nyasa,Mbeya,DD2,True,False,gravity,wug,pay when scheme fails,soft,enough,river,communal standpipe,6.214608098422191,11
18500,36.64,-3.32,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.0106352940962555,11
6458,34.55,-9.39,Lake Nyasa,Iringa,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2.70805020110221,4
62589,31.13,-1.71,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.768320995793772,12
24477,32.8,-4.17,Lake Tanganyika,Tabora,DD1,False,False,nira/tanira,vwc,never pay,soft,enough,shallow well,other,6.214608098422191,14
11725,38.84,-10.15,Ruvuma / Southern Coast,Lindi,DD53,True,True,india mark iii,vwc,pay per bucket,soft,enough,machine dbh,hand pump,6.272877006546167,6
55613,32.05,-8.57,Lake Rukwa,Rukwa,DD2,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.0106352940962555,18
50765,34.68,-9.25,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,5.1647859739235145,2
38233,35.34,-10.85,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,5.857933154483459,26
69097,34.78,-10.38,Lake Nyasa,Iringa,DD5,False,False,india mark ii,vwc,never pay,soft,insufficient,hand dtw,hand pump,6.214608098422191,2
13288,34.89,-10.9,Lake Nyasa,Ruvuma,DD3,True,True,gravity,parastatal,unknown,soft,enough,spring,communal standpipe,6.1224928095143865,17
54473,36.84,-3.33,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.976733742420574,14
33472,38.93,-10.06,Ruvuma / Southern Coast,Lindi,DD53,True,True,submersible,water authority,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,6.745236349484363,33
60519,33.1,-3.9,Internal,Shinyanga,DD3,True,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.703782474656201,17
30144,30.53,-7.17,Lake Tanganyika,Rukwa,DD3,False,False,nira/tanira,vwc,never pay,unknown,unknown,shallow well,hand pump,5.438079308923196,17
60541,36.69,-8.47,Rufiji,Morogoro,DD4,True,True,swn 80,vwc,pay monthly,soft,insufficient,shallow well,hand pump,4.867534450455582,16
37982,35.51,-4.45,Internal,Manyara,DD2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.318119993844216,5
43851,33.43,-2.1,Lake Victoria,Mara,DD4,False,True,other,wug,never pay,salty,enough,shallow well,hand pump,5.298317366548036,16
3537,32.95,-2.53,Lake Victoria,Mwanza,DD8,True,True,other,vwc,pay per bucket,soft,enough,shallow well,other,4.174387269895637,32
21294,33.16,-2.9,Lake Victoria,Mwanza,DD7,True,True,nira/tanira,vwc,never pay,unknown,unknown,shallow well,hand pump,4.174387269895637,39
29616,31.15,-7.7,Lake Rukwa,Rukwa,DD3,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,4.718498871295094,26
56884,40.12,-10.23,Ruvuma / Southern Coast,Mtwara,DD1,True,True,ksb,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,6.214608098422191,39
16193,36.61,-6.66,Wami / Ruvu,Dodoma,DD1,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,6.214608098422191,15
50973,39.97,-10.41,Ruvuma / Southern Coast,Mtwara,DD1,True,True,india mark ii,vwc,pay per bucket,soft,enough,unknown,hand pump,5.521460917862246,7
35663,34.37,-8.7,Rufiji,Mbeya,DD7,False,True,gravity,water board,never pay,coloured,seasonal,river,communal standpipe,4.382026634673881,1
19292,30.16,-4.49,Lake Tanganyika,Kigoma,DD2,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe multiple,5.8289456176102075,29
14416,35.32,-8.33,Rufiji,Iringa,DD2,True,True,swn 80,vwc,pay annually,soft,enough,shallow well,hand pump,4.382026634673881,11
6573,31.52,-8.3,Lake Tanganyika,Rukwa,DD2,True,True,gravity,private operator,never pay,soft,insufficient,river,communal standpipe,5.0106352940962555,39
30247,33.89,-1.25,Lake Victoria,Mara,DD6,True,False,submersible,vwc,unknown,soft,enough,lake,communal standpipe multiple,5.472270673671475,27
71050,38.95,-11.04,Ruvuma / Southern Coast,Mtwara,DD33,True,False,india mark ii,private operator,unknown,salty,enough,machine dbh,hand pump,4.382026634673881,2
3158,40.19,-10.27,Ruvuma / Southern Coast,Mtwara,DD5,False,False,ksb,private operator,pay per bucket,salty,enough,machine dbh,communal standpipe,5.298317366548036,1
11946,33.22,-2.6,Lake Victoria,Mwanza,DD2,True,True,other,vwc,unknown,soft,enough,machine dbh,other,5.298317366548036,8
15293,34.93,-8.68,Rufiji,Iringa,DD2,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,4.174387269895637,11
5044,31.13,-7.41,Lake Rukwa,Rukwa,DD3,True,False,india mark ii,vwc,pay annually,unknown,unknown,machine dbh,hand pump,4.605170185988092,28
62119,34.8,-9.47,Rufiji,Iringa,DD4,True,False,submersible,vwc,pay monthly,soft,enough,spring,communal standpipe,3.5553480614894135,2
7323,37.98,-4.25,Pangani,Kilimanjaro,DD3,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.991464547107982,7
11400,35.41,-11.39,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,india mark ii,vwc,pay when scheme fails,soft,dry,shallow well,hand pump,6.1092475827643655,25
66947,34.81,-5.63,Internal,Singida,DD3,True,False,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,5.0106352940962555,40
29069,35.29,-9.76,Lake Nyasa,Ruvuma,DD2,True,True,submersible,vwc,pay annually,soft,enough,river,communal standpipe,5.438079308923196,16
58046,33.74,-3.3,Internal,Shinyanga,DD2,True,False,nira/tanira,wug,other,soft,enough,shallow well,hand pump,4.605170185988092,13
11042,30.6,-2.5,Lake Victoria,Kagera,DD30,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.0106352940962555,9
6912,33.87,-3.71,Internal,Shinyanga,DD8,True,True,windmill,parastatal,pay per bucket,soft,enough,river,communal standpipe,4.718498871295094,9
67337,30.07,-4.33,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe multiple,5.91350300563827,7
73490,32.4,-8.42,Lake Rukwa,Mbeya,DD6,False,False,afridev,vwc,pay monthly,salty,insufficient,machine dbh,hand pump,5.298317366548036,17
21699,39.99,-10.32,Ruvuma / Southern Coast,Mtwara,DD1,True,True,other,vwc,unknown,soft,enough,machine dbh,other,5.298317366548036,27
27661,36.93,-6.1,Wami / Ruvu,Morogoro,DD1,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,3.912023005428146,4
57655,37.01,-10.76,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,gravity,vwc,pay annually,soft,insufficient,dam,communal standpipe,5.298317366548036,25
34205,38.54,-4.98,Pangani,Tanga,DD2,True,False,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.0106352940962555,33
48625,36.85,-3.49,Pangani,Arusha,DD2,True,True,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,5.298317366548036,43
16525,38.52,-5.6,Pangani,Tanga,DD6,True,False,afridev,vwc,never pay,salty,enough,shallow well,hand pump,8.517193191416238,8
67572,36.74,-7.34,Rufiji,Morogoro,DD1,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.0106352940962555,1
1612,36.4,-8.69,Rufiji,Morogoro,DD4,True,True,gravity,vwc,pay monthly,soft,dry,river,communal standpipe,5.703782474656201,5
59386,36.8,-3.45,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.0106352940962555,14
38170,33.42,-2.95,Lake Victoria,Mwanza,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,4.174387269895637,6
73589,37.43,-3.31,Pangani,Kilimanjaro,DD4,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.248495242049359,39
65056,35.93,-8.26,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,3.912023005428146,2
22240,34.8,-5.3,Lake Victoria,Mwanza,DD6,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,5.598421958998375,17
42863,33.65,-9.33,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.991464547107982,5
58240,36.93,-3.56,Pangani,Arusha,DD7,True,False,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.966146739123692,2
54751,33.14,-3.87,Internal,Shinyanga,DD3,True,True,other,vwc,never pay,soft,insufficient,dam,communal standpipe multiple,5.991464547107982,17
11556,35.15,-9.26,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,dry,river,communal standpipe,4.867534450455582,36
70450,37.89,-4.13,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe,4.787491742782046,26
24362,35.77,-10.5,Lake Nyasa,Ruvuma,DD5,True,False,swn 80,wug,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.521460917862246,30
4750,36.55,-6.25,Wami / Ruvu,Dodoma,DD3,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.438079308923196,31
50387,30.05,-4.69,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe,6.625392368007956,11
4601,35.72,-10.81,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe,5.298317366548036,11
71456,33.53,-7.72,Lake Victoria,Mwanza,DD2,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,6.214608098422191,9
70273,36.68,-8.63,Rufiji,Morogoro,DD4,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.703782474656201,14
69921,29.81,-4.42,Lake Tanganyika,Kigoma,DD2,True,False,gravity,private operator,never pay,soft,enough,spring,communal standpipe,6.476972362889683,18
57925,34.74,-9.86,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,4.382026634673881,33
23973,38.8,-4.87,Pangani,Tanga,DD8,True,True,gravity,private operator,pay monthly,soft,insufficient,spring,communal standpipe,4.0943445622221,5
12497,38.12,-10.93,Ruvuma / Southern Coast,Mtwara,DD63,True,True,india mark ii,vwc,never pay,milky,seasonal,machine dbh,other,4.787491742782046,28
55296,36.83,-3.33,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.564348191467836,14
21281,36.71,-3.13,Internal,Arusha,DD2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.0106352940962555,13
16122,31.59,-1.88,Lake Victoria,Kagera,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.598421958998375,25
26891,35.52,-10.72,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,india mark ii,vwc,pay when scheme fails,soft,dry,shallow well,hand pump,5.438079308923196,20
63320,37.3,-3.23,Pangani,Kilimanjaro,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,other,5.940171252720432,37
29061,34.01,-8.86,Rufiji,Mbeya,DD7,True,True,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,5.298317366548036,1
28374,35.69,-8.07,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.605170185988092,6
37726,36.71,-6.64,Wami / Ruvu,Morogoro,DD1,True,True,swn 80,vwc,pay monthly,salty,seasonal,shallow well,hand pump,6.476972362889683,14
70190,33.52,-3.24,Lake Victoria,Shinyanga,DD2,True,False,other,wug,never pay,unknown,enough,machine dbh,other,5.0106352940962555,13
51894,36.95,-2.78,Internal,Arusha,DD6,True,True,gravity,wug,pay when scheme fails,soft,insufficient,machine dbh,communal standpipe,5.298317366548036,11
26969,39.09,-6.99,Wami / Ruvu,Dar es Salaam,DD2,True,False,submersible,wug,pay per bucket,soft,enough,machine dbh,communal standpipe,5.521460917862246,13
45885,39.08,-7.0,Wami / Ruvu,Dar es Salaam,DD2,True,False,submersible,private operator,pay per bucket,soft,enough,hand dtw,communal standpipe,4.499809670330265,3
37745,34.49,-4.36,Internal,Singida,DD1,True,True,afridev,vwc,pay when scheme fails,soft,enough,machine dbh,hand pump,5.459585514144159,20
39389,33.69,-9.49,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,6.214608098422191,39
49704,34.38,-3.17,Internal,Shinyanga,DD6,True,True,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.298317366548036,14
32173,30.55,-7.23,Lake Tanganyika,Rukwa,DD3,False,False,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,6.214608098422191,17
35431,38.34,-5.52,Pangani,Tanga,DD6,True,True,submersible,vwc,pay per bucket,soft,enough,river,communal standpipe,6.551080335043404,22
55961,35.14,-9.25,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,dry,river,communal standpipe,3.8066624897703196,36
62230,35.75,-8.05,Rufiji,Iringa,DD7,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.298317366548036,27
32594,33.26,-2.52,Lake Victoria,Mwanza,DD2,True,True,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,other,4.174387269895637,8
57561,37.64,-6.11,Wami / Ruvu,Morogoro,DD6,True,True,swn 80,vwc,pay monthly,soft,insufficient,shallow well,hand pump,5.0106352940962555,31
39593,30.68,-5.72,Lake Tanganyika,Rukwa,DD1,True,True,other,water authority,never pay,soft,enough,machine dbh,hand pump,5.0106352940962555,28
62083,30.73,-2.7,Lake Tanganyika,Kagera,DD30,True,False,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.768320995793772,9
6232,34.72,-4.23,Internal,Singida,DD1,True,True,mono,parastatal,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,6.932447891572509,7
17677,34.47,-8.58,Rufiji,Mbeya,DD7,True,False,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.0106352940962555,1
48999,33.78,-3.11,Lake Victoria,Shinyanga,DD2,True,False,gravity,private operator,pay monthly,soft,enough,dam,communal standpipe,4.174387269895637,12
47507,39.13,-8.1,Rufiji,Pwani,DD53,True,True,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,6.214608098422191,5
42938,36.97,-3.32,Pangani,Arusha,DD7,True,False,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.986452005284438,1
1538,33.86,-3.25,Internal,Shinyanga,DD2,True,False,nira/tanira,wug,never pay,soft,seasonal,shallow well,hand pump,5.991464547107982,12
55340,35.68,-8.1,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.966146739123692,6
34058,37.61,-3.14,Pangani,Kilimanjaro,DD1,True,True,gravity,company,pay monthly,soft,enough,spring,communal standpipe,5.521460917862246,27
8037,34.55,-1.36,Lake Victoria,Mara,DD1,True,True,ksb,unknown,unknown,unknown,unknown,dam,communal standpipe multiple,6.214608098422191,5
44777,34.21,-1.22,Lake Victoria,Mara,DD6,True,False,submersible,other,never pay,soft,insufficient,river,communal standpipe multiple,5.991464547107982,34
17812,36.12,-7.57,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe,3.912023005428146,27
60735,36.11,-6.87,Rufiji,Dodoma,DD1,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,5.521460917862246,15
44860,36.11,-8.32,Rufiji,Morogoro,DD3,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,4.605170185988092,6
23109,36.16,-3.07,Lake Victoria,Mwanza,DD6,True,True,ksb,vwc,unknown,unknown,dry,lake,communal standpipe multiple,4.718498871295094,17
72528,37.12,-6.76,Wami / Ruvu,Morogoro,DD1,True,True,swn 80,vwc,pay monthly,soft,enough,shallow well,hand pump,5.521460917862246,2
66212,36.41,-8.66,Rufiji,Morogoro,DD4,True,True,gravity,wug,pay monthly,soft,enough,river,communal standpipe,5.298317366548036,5
44337,39.09,-10.89,Ruvuma / Southern Coast,Mtwara,DD33,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,3.4011973816621555,9
14601,35.37,-8.21,Rufiji,Iringa,DD2,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,6.214608098422191,11
46005,36.9,-7.85,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,seasonal,river,communal standpipe,5.857933154483459,16
71705,33.74,-1.6,Lake Victoria,Mara,DD3,True,True,other,vwc,unknown,soft,unknown,machine dbh,hand pump,5.768320995793772,1
17013,36.93,-7.31,Rufiji,Morogoro,DD1,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.0106352940962555,1
59368,32.29,-5.26,Lake Tanganyika,Tabora,DD4,True,True,afridev,vwc,pay annually,soft,enough,shallow well,hand pump,6.214608098422191,7
49364,34.05,-3.15,Internal,Shinyanga,DD2,True,False,swn 80,wug,other,soft,enough,shallow well,hand pump,5.940171252720432,13
55804,35.56,-7.75,Rufiji,Iringa,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.802118375377063,27
58096,36.73,-8.66,Rufiji,Morogoro,DD4,True,True,gravity,other,pay annually,soft,enough,river,communal standpipe,4.787491742782046,26
24387,33.88,-5.09,Lake Victoria,Shinyanga,DD1,True,False,swn 80,wug,unknown,soft,enough,shallow well,hand pump,4.718498871295094,13
3521,31.15,-1.38,Lake Victoria,Kagera,DD1,True,True,gravity,other,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.521460917862246,12
9635,33.27,-8.45,Lake Rukwa,Mbeya,DD1,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.4638318050256105,10
67556,32.5,-9.08,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,4.605170185988092,17
45500,37.3,-3.57,Pangani,Manyara,DD4,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.298317366548036,36
53462,33.83,-9.3,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,5.780743515792329,5
54243,33.71,-8.92,Rufiji,Mbeya,DD2,False,False,gravity,wug,pay when scheme fails,soft,enough,river,communal standpipe,5.991464547107982,11
55739,39.33,-7.11,Wami / Ruvu,Pwani,DD43,True,False,other,vwc,never pay,soft,enough,shallow well,other,5.823045895483019,7
21656,34.8,-4.85,Internal,Singida,DD4,True,True,other,vwc,never pay,soft,dry,shallow well,other,3.970291913552122,5
65341,35.85,-7.41,Rufiji,Iringa,DD1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.298317366548036,13
70960,32.88,-9.13,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.4638318050256105,17
13784,34.8,-4.89,Internal,Singida,DD4,True,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,4.955827057601261,10
63003,33.66,-9.32,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.298317366548036,5
46143,37.19,-3.22,Pangani,Kilimanjaro,DD5,True,True,gravity,water board,other,soft,enough,spring,communal standpipe,4.382026634673881,18
36983,33.65,-9.24,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.438079308923196,21
59325,31.11,-1.73,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.298317366548036,12
9214,38.93,-8.5,Rufiji,Lindi,DD13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.953243334287785,28
36362,35.77,-5.05,Internal,Dodoma,DD1,True,False,cemo,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,5.703782474656201,12
